Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
08.03.2024,금,17:50,17:52,00:02,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,17:52,18:05,00:13,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
08.03.2024,금,18:05,18:09,00:04,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,18:09,18:13,00:04,양치질,생활,양치질,,,,
08.03.2024,금,18:13,18:15,00:02,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,18:15,18:29,00:14,학습 목표/계획 수립/수정,행정,학습 계획,,,,
08.03.2024,금,18:29,18:32,00:03,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
08.03.2024,금,18:32,18:34,00:02,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,18:34,18:37,00:03,"사물함 관련 행정, 정리 등",,,,,,
08.03.2024,금,18:37,18:44,00:07,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,18:44,18:56,00:12,책 박시백 조선왕조실록,,,,,,
08.03.2024,금,18:56,19:00,00:04,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,19:00,19:09,00:09,책 박시백 조선왕조실록,,,,,,
08.03.2024,금,19:09,19:12,00:03,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,19:12,19:33,00:21,책 박시백 조선왕조실록,,,,,,
08.03.2024,금,19:33,19:34,00:01,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,19:34,20:01,00:27,책 박시백 조선왕조실록,,,,,,
08.03.2024,금,20:01,20:19,00:18,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,20:19,20:22,00:03,"이동 준비, 이동 등",생활,이동,,,,
08.03.2024,금,20:22,20:27,00:05,물건 씻기 닦기,생활,"물품 씻기, 닦기",,,,
08.03.2024,금,20:27,20:28,00:01,"공기 청정기 관련 행정, 관리 등",,,,,,
08.03.2024,금,20:28,20:30,00:02,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
08.03.2024,금,20:30,20:42,00:12,화장실,생활,화장실,,,,
08.03.2024,금,20:42,20:56,00:14,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
08.03.2024,금,20:56,21:03,00:07,"손톱, 발톱, 굳은살 깎기",생활,"손톱, 발톱 깎기",,,,
08.03.2024,금,21:03,21:06,00:03,"로션, 바셀린, 연고 등 바르기",,,,,문기옥,
08.03.2024,금,21:06,21:07,00:01,"Anki 관련 행정, 탐색 등",,,,,,
08.03.2024,금,21:07,21:15,00:08,수능 어휘 공부,,,,,,
08.03.2024,금,21:15,21:17,00:02,Duolingo 힌디어 (<-영어),,,,,,
08.03.2024,금,21:17,21:23,00:06,Duolingo 히브리어 (<-영어),공부,히브리어,,,,
08.03.2024,금,21:23,21:52,00:29,유튜브 랄로 시청 등,,,,,,
08.03.2024,금,21:52,00:00,02:08,잠,잠,잠,,,,
09.03.2024,토,00:00,04:57,04:57,잠,잠,잠,,,,
09.03.2024,토,04:57,05:38,00:41,잠,잠,잠,,,,
09.03.2024,토,05:38,05:42,00:04,화장실,생활,화장실,,,,
09.03.2024,토,05:42,05:43,00:01,"공기 청정기 관련 행정, 관리 등",,,,,,
09.03.2024,토,05:43,05:45,00:02,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
09.03.2024,토,05:45,05:46,00:01,"요구르트 준비, 먹기, 처리 등",,,,,,
09.03.2024,토,05:46,05:55,00:09,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
09.03.2024,토,05:55,06:17,00:22,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
09.03.2024,토,06:17,06:21,00:04,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,06:21,06:37,00:16,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,06:37,06:48,00:11,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
09.03.2024,토,06:48,06:49,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,06:49,07:08,00:19,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
09.03.2024,토,07:08,07:14,00:06,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,07:14,07:17,00:03,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,07:17,07:26,00:09,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,07:26,07:29,00:03,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,07:29,07:41,00:12,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,07:41,07:44,00:03,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,07:44,07:45,00:01,Duolingo 힌디어 (<-영어),,,,,,
09.03.2024,토,07:45,07:49,00:04,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,07:49,07:50,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,07:50,07:52,00:02,"차 마시기, 준비",,,,,,
09.03.2024,토,07:52,07:54,00:02,"사물함 관련 행정, 정리 등",,,,,,
09.03.2024,토,07:54,07:55,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,07:55,08:00,00:05,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
09.03.2024,토,08:00,08:44,00:44,노트북 환경 구축 관리 등,,,,,문기옥,
09.03.2024,토,08:44,09:00,00:16,유튜브 랄로 시청 등,,,,,,
09.03.2024,토,09:00,09:02,00:02,바람의나라 클래식 갤러리 서핑,,,,,,
09.03.2024,토,09:02,09:12,00:10,화장실,생활,화장실,,,,
09.03.2024,토,09:12,09:20,00:08,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,09:20,09:52,00:32,책 2024학년도 수능연계교재의 국어 어휘,,,,,,
09.03.2024,토,09:52,09:56,00:04,"스마트폰, 태블릿 관리, 앱 설치, 설정 등",행정,스마트폰 관리,,,,
09.03.2024,토,09:56,10:02,00:06,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,10:02,10:09,00:07,"비일상품 구매, 탐색, 행정 처리",,,,,,전자잉크 태블릿
09.03.2024,토,10:09,10:51,00:42,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,10:51,11:03,00:12,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
09.03.2024,토,11:03,11:07,00:04,나무 위키 서핑,,,,,,이걸 나진이
09.03.2024,토,11:07,11:15,00:08,인터넷 커뮤니티 디시인사이드 실시간 베스트 갤러리 서핑,,,,,,
09.03.2024,토,11:15,11:40,00:25,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,11:40,11:41,00:01,화장실,생활,화장실,,,,
09.03.2024,토,11:41,12:09,00:28,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,12:09,12:15,00:06,"선곡, 탐색, 음악 정리, 이어폰 스피커 블루투스 연결 등",음악,"선곡, 음악 정리",,,,
09.03.2024,토,12:15,12:51,00:36,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
09.03.2024,토,12:51,12:54,00:03,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,12:54,13:10,00:16,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
09.03.2024,토,13:10,13:11,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,13:11,13:12,00:01,"비일상품 구매, 탐색, 행정 처리",,,,,,
09.03.2024,토,13:12,13:21,00:09,간식,식사,간식,,,,
09.03.2024,토,13:21,13:23,00:02,"비일상품 구매, 탐색, 행정 처리",,,,,,
09.03.2024,토,13:23,13:32,00:09,간식,식사,간식,,,,
09.03.2024,토,13:32,13:36,00:04,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,13:36,13:41,00:05,양치질,생활,양치질,,,,
09.03.2024,토,13:41,13:42,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,13:42,13:43,00:01,가글 등,,,,,,
09.03.2024,토,13:43,13:46,00:03,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,13:46,14:23,00:37,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
09.03.2024,토,14:23,14:50,00:27,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,14:50,14:51,00:01,와이파이 연결 등으로 인한 지연,,,,,,
09.03.2024,토,14:51,15:16,00:25,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
09.03.2024,토,15:16,15:29,00:13,반도체공학I Anki 작업 등,,,,,,
09.03.2024,토,15:29,15:31,00:02,화장실,생활,화장실,,,,
09.03.2024,토,15:31,15:41,00:10,"Anki 관련 행정, 탐색 등",,,,,,
09.03.2024,토,15:41,16:47,01:06,반도체공학I Anki 작업 등,,,,,,
09.03.2024,토,16:47,16:49,00:02,화장실,생활,화장실,,,,
09.03.2024,토,16:49,17:04,00:15,반도체공학I Anki 작업 등,,,,,,
09.03.2024,토,17:04,17:58,00:54,게임 리그 오브 레전드 LCK 시청,,,,,,
09.03.2024,토,17:58,18:00,00:02,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:00,18:21,00:21,"식사 탐색, 준비, 식사, 뒤처리",생활,식사,,,,
09.03.2024,토,18:21,18:23,00:02,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:23,18:27,00:04,게임 리그 오브 레전드 LCK 시청,,,,,,
09.03.2024,토,18:27,18:28,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:28,18:33,00:05,양치질,생활,양치질,,,,
09.03.2024,토,18:33,18:34,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:34,18:38,00:04,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:38,18:43,00:05,게임 리그 오브 레전드 LCK 시청,,,,,,
09.03.2024,토,18:43,18:47,00:04,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
09.03.2024,토,18:47,18:48,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:48,18:49,00:01,"사물함 관련 행정, 정리 등",,,,,,
09.03.2024,토,18:49,18:50,00:01,도서 책 정보 수집 및 구입 대출 등,정보,"책 정보 수집, 구입, 대출 등",,,,
09.03.2024,토,18:50,18:56,00:06,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,18:56,19:00,00:04,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,19:00,19:15,00:15,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,19:15,19:18,00:03,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,19:18,19:28,00:10,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,19:28,19:30,00:02,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,19:30,19:53,00:23,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,19:53,19:54,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,19:54,20:10,00:16,책 박시백 조선왕조실록,,,,,,
09.03.2024,토,20:10,20:11,00:01,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,20:11,20:27,00:16,"이동 준비, 이동 등",생활,이동,,,,
09.03.2024,토,20:27,20:30,00:03,"물품 배송 확인, 교환 반품 처리",,,,,,
09.03.2024,토,20:30,20:33,00:03,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
09.03.2024,토,20:33,20:33,00:00,화장실,생활,화장실,,,,
Total,2,,,44:33,,,,,,,
